1-11|---|---|---|---|---|---|---|$
0|0|0|0|0|0|0|0|$
0|0|0|0|0|T_Octopus_4|T_Octopus_1|0|$
0|0|0|0|0|0|T_Octopus_2|0|$
0|0|0|0|0|T_Octopus_5|T_Octopus_3|0|$
0|0|0|0|0|0|0|0|$
0|0|T_Potion_1|0|0|0|0|0|$
0|T_Potion_2|T_Potion_3|T_Potion_4|0|0|0|0|$
0|T_Potion_5|T_Potion_6|T_Potion_8|0|0|0|0|$
--MetaData--|---|---|---|---|---|---|---|$
Grid_Type|0|---|---|---|---|---|---|$
Origin|0|0|---|---|---|---|---|$
isLastLevel|False|---|---|---|---|---|---|$
isRandomLevel|False|---|---|---|---|---|---|$
Next_Level|Assets/Resources/ScriptableObjects/LevelData/1-12.asset|---|---|---|---|---|---|$
--TreasureToFind--|---|---|---|---|---|---|---|$
Gold|---|---|---|---|---|---|---|$
--TreasureRotations--|---|---|---|---|---|---|---|$
Rotate270|---|---|---|---|---|---|---|$
None|---|---|---|---|---|---|---|$
--Hints--|---|---|---|---|---|---|---|$
C7|---|---|---|---|---|---|---|$
H2|---|---|---|---|---|---|---|$
--Tools--|---|---|---|---|---|---|---|$
Shovel|15|---|---|---|---|---|---|$
